id,language,catalog_number,collection_code,collection,scientific_name,specimen_name,maker,collector,place_collected,date_collected,place_made,site,culture,date_made,specimen_nature,sex,geologic_age,stage,measurements,description,acquisition_number,item_count,system_count,parent_key,broader_text,whole_part,home_location,note,language_of_material,option1,option2,option3,option4,option5,option6,option7,flag1,flag2,flag3,gbif,publish,loan_allowed,offsite,create_date,created_by,update_date,updated_by,location,location_date,location_levels,condition,condition_date,valuation,valuation_date,legal_status
725781,eng,CANM 325723,CANM,Bryophyte,Plagiochila porelloides,,,"Schofield, Wilfred B.; Belland, René J.; Hedderson, T.A.","North America: Canada, Québec, Réserve de parc national du Canada de l'Archipel-de-Mingan",1989-06-10,,CANM 325723-Petite Ile au Marteau(QC),,,dry,,,,,,,1,,,,whole,Natural Heritage Building/ Herbarium,,eng,,,,,,,,false,false,false,false,true,true,false,2014-02-13 11:13:03 UTC,BOTDATA1,2016-07-27 10:12:05 UTC,XGVIEWS,,,,,,,,permanent collection
725785,eng,CANM 325962,CANM,Bryophyte,Plagiochila porelloides,,,"Belland, René J.","North America: Canada, Québec, Réserve de parc national du Canada de l'Archipel-de-Mingan",1989-06-20,,CANM 325962-Ile Quarry(QC),,,dry,,,,,,,1,,,,whole,Natural Heritage Building/ Herbarium,,eng,,,,,,,,false,false,false,false,true,true,false,2014-02-13 11:24:28 UTC,BOTDATA1,2016-07-27 10:12:05 UTC,XGVIEWS,,,,,,,,permanent collection
725795,eng,CANM 325935,CANM,Bryophyte,Plagiochila porelloides,,,"Belland, René J.","North America: Canada, Québec, Réserve de parc national du Canada de l'Archipel-de-Mingan",1989-06-09,,CANM 325935-Ile du Havre(QC),,,dry,,,,,,,1,,,,whole,Natural Heritage Building/ Herbarium,,eng,,,,,,,,false,false,false,false,true,true,false,2014-02-13 11:29:22 UTC,BOTDATA1,2016-07-27 10:12:05 UTC,XGVIEWS,,,,,,,,permanent collection
726643,eng,CANM 325918,CANM,Bryophyte,Plagiochila porelloides,,,"Belland, René J.","North America: Canada, Québec, Réserve de parc national du Canada de l'Archipel-de-Mingan",1989-06-10,,CANM 325918-Petite Ile au Marteau(QC),,,dry,,,,,,,1,,,,whole,Natural Heritage Building/ Herbarium,,eng,,,,,,,,false,false,false,false,true,true,false,2014-02-18 09:56:28 UTC,BOTDATA1,2016-07-27 10:11:59 UTC,XGVIEWS,,,,,,,,permanent collection
726645,eng,CANM 326007,CANM,Bryophyte,Plagiochila porelloides,,,"Schofield, Wilfred B.; Belland, René J.; Hedderson, T.A.","North America: Canada, Québec, Réserve de parc national du Canada de l'Archipel-de-Mingan",1989-06-16,,CANM 326007-Petite Ile au Marteau(QC),,,dry,,,with sporophytes,,cfr.,,1,,,,whole,Natural Heritage Building/ Herbarium,,eng,,,,,,,,false,false,false,false,true,true,false,2014-02-18 10:00:49 UTC,BOTDATA1,2016-07-28 14:38:59 UTC,XGVIEWS,,,,,,,,permanent collection
726650,eng,CANM 324143,CANM,Bryophyte,Plagiochila porelloides,,,"Belland, René J.","North America: Canada, Québec, Réserve de parc national du Canada de l'Archipel-de-Mingan",1989-07-03,,CANM 324143-Petite Ile au Marteau(QC),,,dry,,,,,,,1,,,,whole,Natural Heritage Building/ Herbarium,,eng,,,,,,,,false,false,false,false,true,true,false,2014-02-18 10:09:15 UTC,BOTDATA1,2016-07-27 10:11:59 UTC,XGVIEWS,,,,,,,,permanent collection
726652,eng,CANM 324137,CANM,Bryophyte,Plagiochila porelloides,,,"Belland, René J.","North America: Canada, Québec, Réserve de parc national du Canada de l'Archipel-de-Mingan",1989-06-27,,CANM 324137-Ile a Bouleaux de Terre(QC),,,dry,,,,,,,1,,,,whole,Natural Heritage Building/ Herbarium,,eng,,,,,,,,false,false,false,false,true,true,false,2014-02-18 10:12:50 UTC,BOTDATA1,2016-07-27 10:11:59 UTC,XGVIEWS,,,,,,,,permanent collection
726657,eng,CANM 325585,CANM,Bryophyte,Plagiochila porelloides,,,"Hedderson, T.A.","North America: Canada, Québec, Réserve de parc national du Canada de l'Archipel-de-Mingan",1989-06-20,,CANM 325585-La Grande Ile(QC),,,dry,,,,,,,1,,,,whole,Natural Heritage Building/ Herbarium,,eng,,,,,,,,false,false,false,false,true,true,false,2014-02-18 10:18:16 UTC,BOTDATA1,2016-07-27 10:11:59 UTC,XGVIEWS,,,,,,,,permanent collection
726663,eng,CANM 325614,CANM,Bryophyte,Plagiochila porelloides,,,"Hedderson, T.A.","North America: Canada, Québec, Réserve de parc national du Canada de l'Archipel-de-Mingan",1989-06-26,,CANM 325614-La Grande Ile(QC),,,dry,,,,,,,1,,,,whole,Natural Heritage Building/ Herbarium,,eng,,,,,,,,false,false,false,false,true,true,false,2014-02-18 10:28:48 UTC,BOTDATA1,2016-07-27 10:11:59 UTC,XGVIEWS,,,,,,,,permanent collection
726665,eng,CANM 324132,CANM,Bryophyte,Plagiochila porelloides,,,"Belland, René J.","North America: Canada, Québec, Réserve de parc national du Canada de l'Archipel-de-Mingan",1989-06-26,,CANM 324132-La Grande Ile(QC),,,dry,,,,,,,1,,,,whole,Natural Heritage Building/ Herbarium,,eng,,,,,,,,false,false,false,false,true,true,false,2014-02-18 10:33:02 UTC,BOTDATA1,2016-07-27 10:11:59 UTC,XGVIEWS,,,,,,,,permanent collection
726668,eng,CANM 325049,CANM,Bryophyte,Plagiochila porelloides,,,"Schofield, Wilfred B.; Belland, René J.; Hedderson, T.A.","North America: Canada, Québec, Réserve de parc national du Canada de l'Archipel-de-Mingan",1989-06-26,,CANM 325049-La Grande Ile(QC),,,dry,,,,,,,1,,,,whole,Natural Heritage Building/ Herbarium,,eng,,,,,,,,false,false,false,false,true,true,false,2014-02-18 10:37:37 UTC,BOTDATA1,2016-07-27 10:11:59 UTC,XGVIEWS,,,,,,,,permanent collection
726674,eng,CANM 323612,CANM,Bryophyte,Plagiochila porelloides,,,"Schofield, Wilfred B.; Belland, René J.; Hedderson, T.A.","North America: Canada, Québec, Réserve de parc national du Canada de l'Archipel-de-Mingan",1989-06-09,,CANM 323612-Ile du Havre(QC),,,dry,,,,,,,1,,,,whole,Natural Heritage Building/ Herbarium,,eng,,,,,,,,false,false,false,false,true,true,false,2014-02-18 10:47:29 UTC,BOTDATA1,2016-07-27 10:11:59 UTC,XGVIEWS,,,,,,,,permanent collection
726681,eng,CANM 325562,CANM,Bryophyte,Plagiochila porelloides,,,"Hedderson, T.A.","North America: Canada, Québec, Réserve de parc national du Canada de l'Archipel-de-Mingan",1989-06-12,,CANM 325562-Ile du Havre(QC),,,dry,,,,,,,1,,,,whole,Natural Heritage Building/ Herbarium,,eng,,,,,,,,false,false,false,false,true,true,false,2014-02-18 10:59:32 UTC,BOTDATA1,2016-07-27 10:11:59 UTC,XGVIEWS,,,,,,,,permanent collection
726684,eng,CANM 325681,CANM,Bryophyte,Plagiochila porelloides,,,"Belland, René J.","North America: Canada, Québec, Réserve de parc national du Canada de l'Archipel-de-Mingan",1989-06-23,,CANM 325681-Ile a la Chasse(QC),,,dry,,,,,,,1,,,,whole,Natural Heritage Building/ Herbarium,,eng,,,,,,,,false,false,false,false,true,true,false,2014-02-18 11:03:20 UTC,BOTDATA1,2016-07-27 10:11:59 UTC,XGVIEWS,,,,,,,,permanent collection
726689,eng,CANM 324543,CANM,Bryophyte,Plagiochila porelloides,,,"Hedderson, T.A.","North America: Canada, Québec, Réserve de parc national du Canada de l'Archipel-de-Mingan",1989-06-23,,CANM 324543-Ile a la Chasse(QC),,,dry,,,,,,,1,,,,whole,Natural Heritage Building/ Herbarium,,eng,,,,,,,,false,false,false,false,true,true,false,2014-02-18 11:07:04 UTC,BOTDATA1,2016-07-27 10:11:59 UTC,XGVIEWS,,,,,,,,permanent collection
726694,eng,CANM 325418,CANM,Bryophyte,Plagiochila porelloides,,,"Hedderson, T.A.","North America: Canada, Québec, Réserve de parc national du Canada de l'Archipel-de-Mingan",1989-06-13,,CANM 325418-Ile Niapiskau(QC),,,dry,,,,,,,1,,,,whole,Natural Heritage Building/ Herbarium,,eng,,,,,,,,false,false,false,false,true,true,false,2014-02-18 11:19:25 UTC,BOTDATA1,2016-07-27 10:11:59 UTC,XGVIEWS,,,,,,,,permanent collection
726697,eng,CANM 325561,CANM,Bryophyte,Plagiochila porelloides,,,"Hedderson, T.A.","North America: Canada, Québec, Réserve de parc national du Canada de l'Archipel-de-Mingan",1989-06-10,,CANM 325561-Ile aux Goelands(QC),,,dry,,,,,,,1,,,,whole,Natural Heritage Building/ Herbarium,,eng,,,,,,,,false,false,false,false,true,true,false,2014-02-18 11:23:19 UTC,BOTDATA1,2016-07-27 10:11:59 UTC,XGVIEWS,,,,,,,,permanent collection
726702,eng,CANM 323370,CANM,Bryophyte,Plagiochila porelloides,,,"Schofield, Wilfred B.; Belland, René J.; Hedderson, T.A.","North America: Canada, Québec, Réserve de parc national du Canada de l'Archipel-de-Mingan",1989-06-14,,CANM 323370-Grosse Ile au Marteau(QC),,,dry,,,,,,,1,,,,whole,Natural Heritage Building/ Herbarium,,eng,,,,,,,,false,false,false,false,true,true,false,2014-02-18 11:27:37 UTC,BOTDATA1,2016-07-27 10:11:59 UTC,XGVIEWS,,,,,,,,permanent collection
726712,eng,CANM 324328,CANM,Bryophyte,Plagiochila porelloides,,,"Schofield, Wilfred B.; Belland, René J.; Hedderson, T.A.","North America: Canada, Québec, Réserve de parc national du Canada de l'Archipel-de-Mingan",1989-06-12,,CANM 324328-Ile du Fantome(QC),,,dry,,,with sporophytes,,cfr.,,1,,,,whole,Natural Heritage Building/ Herbarium,,eng,,,,,,,,false,false,false,false,true,true,false,2014-02-18 11:33:53 UTC,BOTDATA1,2016-07-28 14:38:59 UTC,XGVIEWS,,,,,,,,permanent collection
726718,eng,CANM 325563,CANM,Bryophyte,Plagiochila porelloides,,,"Hedderson, T.A.","North America: Canada, Québec, Réserve de parc national du Canada de l'Archipel-de-Mingan",1989-06-12,,CANM 325563-Ile du Fantome(QC),,,dry,,,,,,,1,,,,whole,Natural Heritage Building/ Herbarium,,eng,,,,,,,,false,false,false,false,true,true,false,2014-02-18 11:38:54 UTC,BOTDATA1,2016-07-27 10:11:59 UTC,XGVIEWS,,,,,,,,permanent collection
727715,eng,CANM 304727,CANM,Bryophyte,Hymenostylium recurvirostrum,,,,"North America: Canada, Québec, Mun. Rég. de Cté de Minganie",1980-07-19,,CANM 304727-Petite île au Marteau(QC),,,dry,,,,,,,1,,,,whole,Natural Heritage Building/ Herbarium,"Signature: F.M., F.L., E.G.",eng,,,,,,,,false,false,false,false,true,true,false,2014-02-24 10:53:16 UTC,BOTDATA1,2016-07-27 10:12:01 UTC,XGVIEWS,,,,,,,,permanent collection
727733,eng,CANM 323318,CANM,Bryophyte,Hymenostylium recurvirostrum,,,"Schofield, Wilfred B.; Belland, René J.; Hedderson, T.A.","North America: Canada, Québec, Réserve de parc national du Canada de l'Archipel-de-Mingan",1989-06-13,,CANM 323318-I Niapiskau(QC),,,dry,,,with sporophytes,,,,1,,,,whole,Natural Heritage Building/ Herbarium,,eng,,,,,,,,false,false,false,false,true,true,false,2014-02-24 12:01:43 UTC,BOTDATA1,2016-07-27 10:12:01 UTC,XGVIEWS,,,,,,,,permanent collection
727734,eng,CANM 323350,CANM,Bryophyte,Hymenostylium recurvirostrum,,,"Schofield, Wilfred B.; Belland, René J.; Hedderson, T.A.","North America: Canada, Québec, Réserve de parc national du Canada de l'Archipel-de-Mingan",1989-06-14,,CANM 323350-Grosse Ile au Marteau(QC),,,dry,,,with sporophytes,,,,1,,,,whole,Natural Heritage Building/ Herbarium,,eng,,,,,,,,false,false,false,false,true,true,false,2014-02-24 12:06:30 UTC,BOTDATA1,2016-07-27 10:12:01 UTC,XGVIEWS,,,,,,,,permanent collection
727735,eng,CANM 323652,CANM,Bryophyte,Hymenostylium recurvirostrum,,,"Belland, René J.","North America: Canada, Québec, Réserve de parc national du Canada de l'Archipel-de-Mingan",1989-06-27,,CANM 323652-Ile a Bouleaux de Terre(QC),,,dry,,,with sporophytes,,,,1,,,,whole,Natural Heritage Building/ Herbarium,,eng,,,,,,,,false,false,false,false,true,true,false,2014-02-24 12:09:46 UTC,BOTDATA1,2016-07-27 10:12:01 UTC,XGVIEWS,,,,,,,,permanent collection
727737,eng,CANM 323607,CANM,Bryophyte,Hymenostylium recurvirostrum,,,"Schofield, Wilfred B.; Belland, René J.; Hedderson, T.A.","North America: Canada, Québec, Réserve de parc national du Canada de l'Archipel-de-Mingan",1989-06-09,,CANM 323607-Ile du Havre(QC),,,dry,,,,,,,1,,,,whole,Natural Heritage Building/ Herbarium,,eng,,,,,,,,false,false,false,false,true,true,false,2014-02-24 12:13:05 UTC,BOTDATA1,2016-07-27 10:12:01 UTC,XGVIEWS,,,,,,,,permanent collection
727740,eng,CANM 323609,CANM,Bryophyte,Hymenostylium recurvirostrum,,,"Schofield, Wilfred B.; Belland, René J.; Hedderson, T.A.","North America: Canada, Québec, Réserve de parc national du Canada de l'Archipel-de-Mingan",1989-06-09,,CANM 323609-Ile du Havre(QC),,,dry,,,with sporophytes,,,,1,,,,whole,Natural Heritage Building/ Herbarium,,eng,,,,,,,,false,false,false,false,true,true,false,2014-02-24 12:29:23 UTC,BOTDATA1,2016-07-27 10:12:01 UTC,XGVIEWS,,,,,,,,permanent collection
727741,eng,CANM 323619,CANM,Bryophyte,Hymenostylium recurvirostrum,,,"Schofield, Wilfred B.; Belland, René J.; Hedderson, T.A.","North America: Canada, Québec, Réserve de parc national du Canada de l'Archipel-de-Mingan",1989-06-09,,CANM 323619-Ile du Havre(QC),,,dry,,,,,,,1,,,,whole,Natural Heritage Building/ Herbarium,,eng,,,,,,,,false,false,false,false,true,true,false,2014-02-24 12:32:18 UTC,BOTDATA1,2016-07-27 10:12:01 UTC,XGVIEWS,,,,,,,,permanent collection
727742,eng,CANM 323726,CANM,Bryophyte,Hymenostylium recurvirostrum,,,"Schofield, Wilfred B.; Belland, René J.; Hedderson, T.A.","North America: Canada, Québec, Réserve de parc national du Canada de l'Archipel-de-Mingan",1989-06-15,,CANM 323726-I Quarry(QC),,,dry,,,with sporophytes,,,,1,,,,whole,Natural Heritage Building/ Herbarium,,eng,,,,,,,,false,false,false,false,true,true,false,2014-02-24 12:35:13 UTC,BOTDATA1,2016-07-27 10:12:01 UTC,XGVIEWS,,,,,,,,permanent collection
727751,eng,CANM 324315,CANM,Bryophyte,Hymenostylium recurvirostrum,,,"Schofield, Wilfred B.; Belland, René J.; Hedderson, T.A.","North America: Canada, Québec, Réserve de parc national du Canada de l'Archipel-de-Mingan",1989-06-10,,CANM 324315-Petite Ile au Marteau(QC),,,dry,,,,,,,1,,,,whole,Natural Heritage Building/ Herbarium,,eng,,,,,,,,false,false,false,false,true,true,false,2014-02-24 13:13:47 UTC,BOTDATA1,2016-07-27 10:12:01 UTC,XGVIEWS,,,,,,,,permanent collection
727754,eng,CANM 324129,CANM,Bryophyte,Hymenostylium recurvirostrum,,,"Schofield, Wilfred B.; Belland, René J.; Hedderson, T.A.","North America: Canada, Québec, Réserve de parc national du Canada de l'Archipel-de-Mingan",1989-06-20,,CANM 324129-I Quarry(QC),,,dry,,,with sporophytes,,,,1,,,,whole,Natural Heritage Building/ Herbarium,,eng,,,,,,,,false,false,false,false,true,true,false,2014-02-24 13:24:19 UTC,BOTDATA1,2016-07-27 10:12:01 UTC,XGVIEWS,,,,,,,,permanent collection
727756,eng,CANM 324163,CANM,Bryophyte,Hymenostylium recurvirostrum,,,"Belland, René J.","North America: Canada, Québec, Réserve de parc national du Canada de l'Archipel-de-Mingan",1989-07-01,,CANM 324163-Ile Nue de Mingan(QC),,,dry,,,,,,,1,,,,whole,Natural Heritage Building/ Herbarium,,eng,,,,,,,,false,false,false,false,true,true,false,2014-02-24 13:27:45 UTC,BOTDATA1,2016-07-27 10:12:01 UTC,XGVIEWS,,,,,,,,permanent collection
727758,eng,CANM 324480,CANM,Bryophyte,Hymenostylium recurvirostrum,,,"Hedderson, T.A.","North America: Canada, Québec, Réserve de parc national du Canada de l'Archipel-de-Mingan",1989-06-20,,CANM 324480-I Quarry(QC),,,dry,,,,,,,1,,,,whole,Natural Heritage Building/ Herbarium,,eng,,,,,,,,false,false,false,false,true,true,false,2014-02-24 13:31:09 UTC,BOTDATA1,2016-07-27 10:12:01 UTC,XGVIEWS,,,,,,,,permanent collection
727759,eng,CANM 324610,CANM,Bryophyte,Hymenostylium recurvirostrum,,,"Schofield, Wilfred B.; Belland, René J.; Hedderson, T.A.","North America: Canada, Québec, Réserve de parc national du Canada de l'Archipel-de-Mingan",1989-06-21,,CANM 324610-I Saint-Charles(QC),,,dry,,,,,,,1,,,,whole,Natural Heritage Building/ Herbarium,,eng,,,,,,,,false,false,false,false,true,true,false,2014-02-24 13:34:41 UTC,BOTDATA1,2016-07-27 10:12:01 UTC,XGVIEWS,,,,,,,,permanent collection
727763,eng,CANM 324551,CANM,Bryophyte,Hymenostylium recurvirostrum,,,"Hedderson, T.A.","North America: Canada, Québec, Réserve de parc national du Canada de l'Archipel-de-Mingan",1989-06-10,,CANM 324551-Petite Ile au Marteau(QC),,,dry,,,,,,,1,,,,whole,Natural Heritage Building/ Herbarium,,eng,,,,,,,,false,false,false,false,true,true,false,2014-02-24 13:46:46 UTC,BOTDATA1,2016-07-27 10:12:01 UTC,XGVIEWS,,,,,,,,permanent collection
727764,eng,CANM 324962,CANM,Bryophyte,Hymenostylium recurvirostrum,,,"Hedderson, T.A.","North America: Canada, Québec, Réserve de parc national du Canada de l'Archipel-de-Mingan",1989-06-19,,CANM 324962-I du Fantome(QC),,,dry,,,,,,,1,,,,whole,Natural Heritage Building/ Herbarium,,eng,,,,,,,,false,false,false,false,true,true,false,2014-02-24 13:49:40 UTC,BOTDATA1,2016-07-27 10:12:01 UTC,XGVIEWS,,,,,,,,permanent collection
727765,eng,CANM 325009,CANM,Bryophyte,Hymenostylium recurvirostrum,,,"Hedderson, T.A.","North America: Canada, Québec, Réserve de parc national du Canada de l'Archipel-de-Mingan",1989-06-27,,CANM 325009-Ile a Bouleaux de Terre(QC),,,dry,,,with sporophytes,,,,1,,,,whole,Natural Heritage Building/ Herbarium,,eng,,,,,,,,false,false,false,false,true,true,false,2014-02-24 13:52:08 UTC,BOTDATA1,2016-07-27 10:12:01 UTC,XGVIEWS,,,,,,,,permanent collection
727766,eng,CANM 324968,CANM,Bryophyte,Hymenostylium recurvirostrum,,,"Schofield, Wilfred B.; Belland, René J.; Hedderson, T.A.","North America: Canada, Québec, Réserve de parc national du Canada de l'Archipel-de-Mingan",1989-07-01,,CANM 324968-Ile Nue de Mingan(QC),,,dry,,,,,,,1,,,,whole,Natural Heritage Building/ Herbarium,,eng,,,,,,,,false,false,false,false,true,true,false,2014-02-24 13:55:31 UTC,BOTDATA1,2016-07-27 10:12:01 UTC,XGVIEWS,,,,,,,,permanent collection
727767,eng,CANM 325148,CANM,Bryophyte,Hymenostylium recurvirostrum,,,"Schofield, Wilfred B.; Belland, René J.; Hedderson, T.A.","North America: Canada, Québec, Réserve de parc national du Canada de l'Archipel-de-Mingan",1989-07-01,,CANM 325148-Ile a Bouleaux du Large,,,dry,,,with sporophytes,,,,1,,,,whole,Natural Heritage Building/ Herbarium,,eng,,,,,,,,false,false,false,false,true,true,false,2014-02-24 13:58:50 UTC,BOTDATA1,2016-07-27 10:12:01 UTC,XGVIEWS,,,,,,,,permanent collection
