id_number,label_name,taxon_link,ident,id_date,type_status,higher_taxa,count,sex,coll_num,collector,place_collected,date_collected,spec_nature,description,acq_number,site_desc,altitude,lat,long,site_notes,home_loc
CMNAR 24603,Pseudacris triseriata,Pseudacris triseriata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,82,,"","Schueler, Frederick W.; Rankin, R. Michael","North America: Canada, Ontario, Kenora Distr. (ON)",1983-05-29,,,1983-174,"Old Hwy. 17, 15 km. WNW. of Ignace, 2 km. W. of Butler","",49.457778,-91.868056,,
CMNAR 24609,Pseudacris triseriata,Pseudacris triseriata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,11,,"","Schueler, Frederick W.; Rankin, R. Michael","North America: Canada, Ontario, Kenora Distr. (ON)",1983-05-30,,,1983-174,0.5 km. N. of Dryden,"",49.783333,-92.816667,,
CMNAR 24634,Pseudacris triseriata,Pseudacris triseriata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,1,,"","Schueler, Frederick W.","North America: Canada, Ontario, Rainy River Distr. (ON)",1983-06-01,,,1983-174,4 km. N. of Finland,"",48.883333,-93.916667,,
CMNAR 24671,Pseudacris triseriata,Pseudacris triseriata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,4,,"","Schueler, Frederick W.","North America: Canada, Ontario, Kenora Distr. (ON)",1983-06-04,,,1983-174,"Hwy.105 & Sandy Creek, 4 km. NW. of Ear Falls","",50.65,-93.2,,
CMNAR 25086,Pseudacris triseriata,Pseudacris triseriata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,8,,"FWS 8445-8448, 8502-8505","Schueler, Frederick W.","North America: Canada, Ontario, Cochrane Distr. (ON), Moosonee",1972-05-26 - 1972-05-28,skeleton,skeleton,1983-355,"In town and around the airport, Moosonee","",51.316667,-80.716667,,Osteology Collection Room
CMNAR 25594,Pseudacris triseriata,Pseudacris triseriata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,8,,FWS 10912-10919,"Schueler, Frederick W.","North America: Canada, Ontario, Leeds and Grenville United Co.",1982-04-17,,,1982-242,0.5 kilometre south-southeast of Bishops Mills,"",44.869444,-75.698611,,Amphibian and Reptile Collection
CMNAR 25605,Pseudacris triseriata,Pseudacris triseriata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,4,,FWS 11028-11031,"Schueler, Frederick W.","North America: Canada, Ontario, Leeds and Grenville United Co.",1982-04-23,,,1982-242,2 kilometres north-northeast of McRoberts Corner,"",44.858611,-75.643056,,Amphibian and Reptile Collection
CMNAR 25626,Pseudacris triseriata,Pseudacris triseriata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,2,,SD 75.1,"Darbyshire, Stephen J.","North America: Canada, Ontario, Wellington Co. (ON)",1975-04-17,,,"",Eden Mills,"",43.583333,-80.15,,Amphibian and Reptile Collection
CMNAR 25627,Pseudacris triseriata,Pseudacris triseriata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,1,,SD 75.2,"Darbyshire, Stephen J.","North America: Canada, Ontario, Wellington Co. (ON)",1975-04-21,,tadpoles from eggs layed from CMNAR 25626,"",Eden Mills,"",43.583333,-80.15,,Amphibian and Reptile Collection
CMNAR 25640,Pseudacris triseriata,Pseudacris triseriata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,2,,SD 76.2,"Darbyshire, Stephen J.","North America: Canada, Ontario, Wellington Co. (ON)",1976-03-30,,,"",Eden Mills,"",43.583333,-80.15,,Amphibian and Reptile Collection
CMNAR 3036,Pseudacris triseriata,Pseudacris triseriata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,2,,"","Bleakney, J. Sherman","North America: Canada, Québec",1955-04-21,,,1955-087,Ile Perrot,"",45.366667,-73.933333,,
CMNAR 30526,Pseudacris triseriata,Pseudacris triseriata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,1,M,RMR 173,"Rankin, R. Michael","North America: Canada, Ontario, Ottawa (metro), Nepean",1987-09-29,,,1987-247,"Greenbank Road, 1.9 road kilometres northwest of its junction with Hwy 16, Nepean","",45.238056,-75.7275,,Amphibian and Reptile Collection
CMNAR 30654,Pseudacris triseriata,Pseudacris triseriata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,1,,MJO A-16,"Oldham, Michael J.; Sutherland, Donald A.","North America: Canada, Ontario, Niagara Reg. Mun., Port Colborne, Sherkston Beach",1987-08-29,,,1987-254,"Sherkston Beach, 6.5 kilometres west of Crystal Beach P.O., Port Colborne City Mun.","",42.866667,-79.133333,,Amphibian and Reptile Collection
CMNAR 30704,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,1,,"","Holmberg, Robert G.; Marsh, A.H.","North America: Canada, Alberta, Athabasca",1986-03-21,,,1987-265,Athabasca,"",54.716667,-113.283333,,Amphibian and Reptile Collection
CMNAR 30707,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,7,,"","Holmberg, Robert G.","North America: Canada, Alberta, Baptiste Lake",1987-07-12,,,1987-265,"Baptiste Lake, 15 kilometres west of Athabasca","",54.716667,-113.566667,,Amphibian and Reptile Collection
CMNAR 30709,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,4,,"","Holmberg, Robert G.","North America: Canada, Alberta,  W of Slave Lake",1987-08-05 - 1987-08-22,,,1987-265,30 kilometres west of Slave Lake,"",55.366667,-115.233333,,Amphibian and Reptile Collection
CMNAR 31069,Pseudacris triseriata,Pseudacris triseriata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,1,,HP 055,"Atkinson, Jann; Huizer, Ron","North America: Canada, Ontario, Ottawa (metro), West Carleton, Harwood Plains",1988-04-11,,,1988-187,"0.8 kilometre east & 0.5 kilometre north of junction of River Rd. with CNR tracks, Harwood Plains","",45.393611,-75.952222,,Amphibian and Reptile Collection
CMNAR 31484,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,2,,"","Holmberg, Robert G.","North America: Canada, Alberta, near Baptiste Lake",1988-03-27 - 1988-04-11,,,1988-236,Near Baptiste Lake,"",50.688889,-116.0925,,Amphibian and Reptile Collection
CMNAR 31485,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,1,,"","Holmberg, Robert G.","North America: Canada, Alberta, near Baptiste Lake",1988-04-11 - 1988-04-27,,,1988-236,Near Baptiste Lake,"",50.688889,-116.0925,,Amphibian and Reptile Collection
CMNAR 31486,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,3,,"","Holmberg, Robert G.","North America: Canada, Alberta, near Baptiste Lake",1988-04-27 - 1988-05-11,,,1988-236,Near Baptiste Lake,"",50.688889,-116.0925,,Amphibian and Reptile Collection
CMNAR 31490,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,1,,"","Holmberg, Robert G.","North America: Canada, Alberta, near Baptiste Lake",1988-05-11 - 1988-05-23,,,1988-236,Near Baptiste Lake,"",50.688889,-116.0925,,Amphibian and Reptile Collection
CMNAR 31492,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,2,,"","Holmberg, Robert G.","North America: Canada, Alberta, near Baptiste Lake",1988-05-23 - 1988-06-07,,,1988-236,Near Baptiste Lake,"",50.688889,-116.0925,,Amphibian and Reptile Collection
CMNAR 31496,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,1,,"","Holmberg, Robert G.","North America: Canada, Alberta, near Baptiste Lake",1988-06-19 - 1988-07-10,,,1988-236,Near Baptiste Lake,"",50.688889,-116.0925,,Amphibian and Reptile Collection
CMNAR 31500,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,1,,"","Holmberg, Robert G.","North America: Canada, Alberta, near Baptiste Lake",1988-07-10 - 1988-07-28,,,1988-236,Near Baptiste Lake,"",50.688889,-116.0925,,Amphibian and Reptile Collection
CMNAR 31502,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,5,,"","Holmberg, Robert G.","North America: Canada, Alberta, near Baptiste Lake",1988-07-28 - 1988-08-10,,,1988-236,Near Baptiste Lake,"",50.688889,-116.0925,,Amphibian and Reptile Collection
CMNAR 31504,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,6,,"","Holmberg, Robert G.","North America: Canada, Alberta, near Baptiste Lake",1988-08-10 - 1988-08-23,,,1988-236,Near Baptiste Lake,"",50.688889,-116.0925,,Amphibian and Reptile Collection
CMNAR 31560,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,1,F,"","van Ingen, Egbert","North America: Canada, Northwest Territories, Mills Lake",1988-09-11,,,1988-248,"Pasture just north of mouth of Horn River at Mills Lake, west end of Great Slave Lake","",60.508333,-118.033333,,Amphibian and Reptile Collection
CMNAR 3176,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,1,,"","Crosby, John A.","North America: Canada, Saskatchewan",1955-07-03,,,1955-145,Moose Jaw,"",50.383333,-105.533333,,
CMNAR 3177,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,2,,"","Crosby, John A.","North America: Canada, Alberta",1955-07-06,,,1955-145,Medicine Hat,"",50.05,-110.666667,,
CMNAR 3178,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,1,,"","Crosby, John A.","North America: Canada, Alberta",1955-07-09,,,1955-145,"Comrey (rescinded hamlet name, on Range Rd. 61)","",49.111111,-110.691667,,
CMNAR 32803,Pseudacris triseriata,Pseudacris triseriata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,1,,FWS-BP101,"Tomes, David M.","North America: Canada, Ontario, Bruce Co. (ON)",1990-04-25,fluid,,A1999.0028,Pond across Cape Hurd Rd. from 'Happy Hearts' west of road.  Bruce Peninsula National Park,"",45.216667,-81.716667,thick willow swamp,Amphibian and Reptile Collection
CMNAR 3315,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,1,,"","Blanchard, J. George","North America: Canada, Alberta",1956-08-26,,,1956-153,Monson Ferry,"",51.566667,-112.75,,
CMNAR 3317,Pseudacris triseriata,Pseudacris triseriata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,2,,"","Bleakney, J. Sherman","North America: Canada, Ontario, Ottawa (metro)",1956-10-06,,,1956-154,"Mer Bleue, Ottawa","",45.4,-75.516667,,
CMNAR 3351,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,16,,"","Bleakney, J. Sherman; Cook, Francis R.","North America: Canada, Alberta",1957-06-03,,,1957-095,4 mi. E. of Cochrane,"",51.188333,-114.375,,
CMNAR 33598,Pseudacris triseriata,Pseudacris triseriata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,1,,FWS-B2363,"Schueler, Frederick W.","North America: Canada, Ontario, Bruce Co. (ON)",1990-10-15,fluid,"D.O.R. (dead on road), killed last night",A1999.0028,0.6 mile east-southeast of Cape Hurd Rd. along Tobermory Dump.,"",45.220556,-81.653889,swampy forest,Amphibian and Reptile Collection
CMNAR 3361,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,1,,"","Bleakney, J. Sherman; Cook, Francis R.","North America: Canada, Alberta, Waterton Lakes National Park",1957-06-11,fluid,,1957-095,20.2 mi. NW. of Waterton Lakes National Park,"",49.133333,-114.05,,
CMNAR 3362,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,3,,"","Bleakney, J. Sherman; Cook, Francis R.","North America: Canada, Alberta, Waterton Lakes National Park",1957-06-12,,,1957-095,2.4 mi. N. of Waterton Lakes National Park,"",49.15,-113.816667,,
CMNAR 3365,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,4,,"","Bleakney, J. Sherman; Cook, Francis R.","North America: Canada, Alberta",1957-06-14,,,1957-095,9.6 mi. S. of Lethbridge,"",49.55,-112.816667,,
CMNAR 3367,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,1,,"","Bleakney, J. Sherman; Cook, Francis R.","North America: Canada, Alberta, Waterton Lakes National Park",1957-06-14,,,1957-095,2.4 mi. E. of Waterton Lakes National Park,"",49.133333,-113.783333,,
CMNAR 33709,Pseudacris triseriata,Pseudacris triseriata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,3,,CAV-1,"Van Velzer, C.A.; Saumure, Raymond A.","North America: Canada, Québec, Gatineau Métropolitain, Gatineau",1990-04-19,fluid,,"",0.9 kilometre west & 0.5 kilometre north of Centre hospitalier de Gatineau,"",45.497778,-75.704167,pasture field during spring overflow of small creek.  Tufts of long grass protruding in shallow areas.,
CMNAR 3371,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,2,,"","Bleakney, J. Sherman; Cook, Francis R.","North America: Canada, Alberta",1957-06-14,,,1957-095,1.4 mi. E. of Mountain View,"",49.130278,-113.569444,,
CMNAR 3372,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,3,,"","Bleakney, J. Sherman; Cook, Francis R.","North America: Canada, Alberta",1957-06-14,,,1957-095,1 mi. E. of Mountain View,"",49.131111,-113.578056,,
CMNAR 3373,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,2,,"","Bleakney, J. Sherman; Cook, Francis R.","North America: Canada, Alberta, Waterton Lakes National Park",1957-06-14,,,1957-095,"1.3 mi. NE. of Waterton, Waterton Lakes National Park","",49.066389,-113.895,,
CMNAR 33787,Pseudacris triseriata,Pseudacris triseriata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,1,,"","Cook, Francis R.","North America: Canada, Ontario, Leeds and Grenville United Co.",1991-04-06,fluid,,"","Hales Pond, 1.7 kilometres West & 0.4 kilometre South of Bishops Mills","",44.869444,-75.722222,,Amphibian and Reptile Collection
CMNAR 33828,Pseudacris triseriata,Pseudacris triseriata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,1,,"","Cook, Francis R.","North America: Canada, Ontario, Leeds and Grenville United Co.",1991-06-09,fluid,,"","Hales Pond, 1.7 kilometres West & 0.4 kilometre South of Bishops Mills","",44.869444,-75.722222,,Amphibian and Reptile Collection
CMNAR 3387,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,9,,"","Bleakney, J. Sherman; Cook, Francis R.","North America: Canada, Alberta, Waterton Lakes National Park",1957-06-17,,,1957-095,"Temporary ponds 5.2 mi. S. of jct. of Hwys. 5 & 6, Waterton Lakes National Park","",49.066667,-113.783333,,
CMNAR 3390,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,17,,"","Bleakney, J. Sherman; Cook, Francis R.","North America: Canada, Alberta, Waterton Lakes National Park",1957-06-17,,,1957-095,"Temporary ponds 5.2 mi. S. of jct. of Hwys. 5 & 6, Waterton Lakes National Park","",49.066667,-113.783333,,
CMNAR 3411,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,1,,"","Bleakney, J. Sherman; Cook, Francis R.","North America: Canada, Alberta, Waterton Lakes National Park",1957-06-19,,,1957-095,"Temporary ponds, 5.2 mi. S. of jct. of Hwys. 5 & 6, Waterton Lakes National Park","",49.066667,-113.783333,,
CMNAR 3419,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,1,,"","Bleakney, J. Sherman; Cook, Francis R.","North America: Canada, Alberta",1957-06-26,,,1957-095,4 mi. N. of Taber,"",49.854722,-112.148333,,
CMNAR 27558,Pseudacris triseriata,Pseudacris triseriata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,2,M,"WFW 972017, 972018","Weller, Wayne F.","North America: Canada, Ontario, Peel Reg. Mun., Erindale College",1972-04-22,,,1985-324,"Highway 5 at Mississauga Rd., Erindale College","",43.566667,-79.683333,,Amphibian and Reptile Collection
CMNAR 27560,Pseudacris triseriata,Pseudacris triseriata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,3,M,WFW 972100-972102,"Cook, Francis R.; Weller, Wayne F.","North America: Canada, Ontario, Leeds and Grenville United Co., NW of North Augusta",1972-05-09,,,1985-324,1.8 miles north & 1.6 miles west of North Augusta,"",44.783333,-75.766667,,Amphibian and Reptile Collection
CMNAR 27565,Pseudacris triseriata,Pseudacris triseriata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,1,,WFW 972394,"Weller, Wayne F.; Palermo, R. Vic","North America: Canada, Ontario, Peel Reg. Mun., Erindale College",1972-11-02,,,1985-324,"Highway 5 at Mississauga Rd., Erindale College","",43.566667,-79.683333,,Amphibian and Reptile Collection
