id_number,label_name,taxon_link,ident,id_date,type_status,higher_taxa,count,sex,coll_num,collector,place_collected,date_collected,spec_nature,description,acq_number,site_desc,altitude,lat,long,site_notes,home_loc
CMNA 2017-1237,Scoletoma impatiens,Lumbrineris impatiens,,"",,Animalia; Annelida; Polychaeta; Eunicida; Eunicea; Lumbrineridae; Lumbrineris,2,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-15,fluid,,"",Kugmallit Canyon - centre,"",71.0223,-133.783117,,
CMNA 2017-1238,Scoletoma tenuis,Lumbrineris tenuis,,"",,Animalia; Annelida; Polychaeta; Eunicida; Eunicea; Lumbrineridae; Lumbrineris,2,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-15,fluid,,"",Kugmallit Canyon - centre,"",71.0223,-133.783117,,
CMNA 2017-1239,Micronephthys minuta,Micronephthys minuta,,"",,Animalia; Annelida; Polychaeta; Phyllodocida; Phyllodociformia; Nephtyidacea; Nephtyidae; Micronephthys,3,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-15,fluid,,"",Kugmallit Canyon - centre,"",71.0223,-133.783117,,
CMNA 2017-1240,Nothria conchylega,Nothria conchylega,,"",,Animalia; Annelida; Polychaeta; Eunicida; Eunicea; Onuphidae; Hyalinoeciinae; Nothria,2,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-15,fluid,,"",Kugmallit Canyon - centre,"",71.0223,-133.783117,,
CMNA 2017-1241,Pholoe minuta,Pholoe minuta,,"",,Animalia; Annelida; Polychaeta; Phyllodocida; Aphroditiformia; Aphroditacea; Pholoidae; Pholoe,5,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-15,fluid,,"",Kugmallit Canyon - centre,"",71.0223,-133.783117,,
CMNA 2017-1242,Sphaerodoropsis cf biseralis + cf minuta,Sphaerodoropsis,,"",,Animalia; Annelida; Polychaeta; Phyllodocida; Phyllodociformia; Phyllodocidacea; Sphaerodoridae,1,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-15,fluid,,"",Kugmallit Canyon - centre,"",71.0223,-133.783117,,
CMNA 2017-1243,Chaetozone setosa,Chaetozone setosa,,"",,Animalia; Annelida; Polychaeta; Spionida; Cirratuliformia; Cirratulidae; Chaetozone,2,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-15,fluid,,"",Kugmallit Canyon - centre,"",71.0223,-133.783117,,
CMNA 2017-1244,Myriochele heeri,Myriochele heeri,,"",,Animalia; Annelida; Polychaeta; Oweniida; Oweniidae; Myriochele,2,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-15,fluid,,"",Kugmallit Canyon - centre,"",71.0223,-133.783117,,
CMNA 2017-1245,Pherusa plumosa,Pherusa plumosa,,"",,Animalia; Annelida; Polychaeta; Flabelligerida; Flabelligeridae; Pherusa,1,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-15,fluid,,"",Kugmallit Canyon - centre,"",71.0223,-133.783117,,
CMNA 2017-1246,Spiochaetopterus typicus,Spiochaetopterus typicus,,"",,Animalia; Annelida; Polychaeta; Spionida; Chaetopteriformia; Chaetopteridae; Spiochaetopterus,1,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-15,fluid,,"",Kugmallit Canyon - centre,"",71.0223,-133.783117,,
CMNA 2017-1247,Tharyx cf kirkegaardi + cf marioni,Tharyx,,"",,Animalia; Annelida; Polychaeta; Spionida; Cirratuliformia; Cirratulidae,4,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-15,fluid,,"",Kugmallit Canyon - centre,"",71.0223,-133.783117,,
CMNA 2017-1248,Capitellidae cf Heteromastus + cf Mediomastus,Capitellidae,,"",,Animalia; Annelida; Polychaeta; Capitellida,1,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-15,fluid,,"",Kugmallit Canyon - centre,"",71.0223,-133.783117,,
CMNA 2017-1249,Maldane sarsi,Maldane sarsi,,"",,Animalia; Annelida; Polychaeta; Capitellida; Maldanidae; Maldaninae; Maldane,8,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-15,fluid,,"",Kugmallit Canyon - centre,"",71.0223,-133.783117,,
CMNA 2017-1250,Ophelina cylindricaudata,Ophelina cylindricaudata,,"",,Animalia; Annelida; Polychaeta; Opheliida; Opheliidae; Ophelina,4,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-15,fluid,,"",Kugmallit Canyon - centre,"",71.0223,-133.783117,,
CMNA 2017-1251,Spionidae cf spiophanes,Spionidae,,"",,Animalia; Annelida; Polychaeta; Spionida; Spioniformia,5,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-15,fluid,,"",Kugmallit Canyon - centre,"",71.0223,-133.783117,,
CMNA 2017-1252,Paradiopatra quadricuspis,Paradiopatra quadricuspis,,"",,Animalia; Annelida; Polychaeta; Eunicida; Eunicea; Onuphidae; Onuphinae; Paradiopatra,1,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-15,fluid,,"",Kugmallit Canyon - centre,"",71.0223,-133.783117,,
CMNA 2017-1253,Exogone cf hebes + cf verugera,Exogone,"Conlan, Kathleen E.","",,Animalia; Annelida; Polychaeta; Phyllodocida; Nereidiformia; Syllidae; Exogoninae,1,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-15,fluid,,"",Kugmallit Canyon - centre,"",71.022033,-133.78385,,
CMNA 2017-1254,Scoletoma impatiens,Lumbrineris impatiens,"Conlan, Kathleen E.","",,Animalia; Annelida; Polychaeta; Eunicida; Eunicea; Lumbrineridae; Lumbrineris,2,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-15,fluid,,"",Kugmallit Canyon - centre,"",71.022033,-133.78385,,
CMNA 2017-1255,Scoletoma tenuis,Lumbrineris tenuis,"Conlan, Kathleen E.","",,Animalia; Annelida; Polychaeta; Eunicida; Eunicea; Lumbrineridae; Lumbrineris,4,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-15,fluid,,"",Kugmallit Canyon - centre,"",71.022033,-133.78385,,
CMNA 2017-1256,Micronephthys minuta,Micronephthys minuta,"Conlan, Kathleen E.","",,Animalia; Annelida; Polychaeta; Phyllodocida; Phyllodociformia; Nephtyidacea; Nephtyidae; Micronephthys,1,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-15,fluid,,"",Kugmallit Canyon - centre,"",71.022033,-133.78385,,
CMNA 2017-1257,Nothria conchylega,Nothria conchylega,"Conlan, Kathleen E.","",,Animalia; Annelida; Polychaeta; Eunicida; Eunicea; Onuphidae; Hyalinoeciinae; Nothria,7,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-15,fluid,,"",Kugmallit Canyon - centre,"",71.022033,-133.78385,,
CMNA 2017-1258,Pholoe minuta,Pholoe minuta,"Conlan, Kathleen E.","",,Animalia; Annelida; Polychaeta; Phyllodocida; Aphroditiformia; Aphroditacea; Pholoidae; Pholoe,4,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-15,fluid,,"",Kugmallit Canyon - centre,"",71.022033,-133.78385,,
CMNA 2017-1307,Sphaerodorum gracilis,Sphaerodorum gracilis,,"",,Animalia; Annelida; Polychaeta; Phyllodocida; Phyllodociformia; Phyllodocidacea; Sphaerodoridae; Sphaerodorum,1,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-18,fluid,,"",Amundsen Gulf - west,"",71.283733,-127.517783,,
CMNA 2017-1308,Anobothrus gracilis,Anobothrus gracilis,,"",,Animalia; Annelida; Polychaeta; Terebellida; Ampharetidae; Ampharetinae; Anobothrus,1,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-18,fluid,,"",Amundsen Gulf - west,"",71.283733,-127.517783,,
CMNA 2017-1309,Cirratulus cirratus,Cirratulus cirratus,,"",,Animalia; Annelida; Polychaeta; Spionida; Cirratuliformia; Cirratulidae; Cirratulus,1,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-18,fluid,,"",Amundsen Gulf - west,"",71.283733,-127.517783,,
CMNA 2017-1310,Myriochele heeri,Myriochele heeri,,"",,Animalia; Annelida; Polychaeta; Oweniida; Oweniidae; Myriochele,4,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-18,fluid,,"",Amundsen Gulf - west,"",71.283733,-127.517783,,
CMNA 2017-1311,Prionospio cf cirrifera + cf steenstrupi,Prionospio,,"",,Animalia; Annelida; Polychaeta; Spionida; Spioniformia; Spionidae,1,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-18,fluid,,"",Amundsen Gulf - west,"",71.283733,-127.517783,,
CMNA 2017-1312,Ampharete,Ampharete,,"",,Animalia; Annelida; Polychaeta; Terebellida; Ampharetidae; Ampharetinae,2,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-18,fluid,,"",Amundsen Gulf - west,"",71.283733,-127.517783,,
CMNA 2017-1313,Terebellides stroemii,Terebellides stroemii,,"",,Animalia; Annelida; Polychaeta; Terebellida; Trichobranchidae; Terebellides,2,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-18,fluid,,"",Amundsen Gulf - west,"",71.283733,-127.517783,,
CMNA 2017-1314,Tharyx cf kirkegaardi + cf marioni,Tharyx,,"",,Animalia; Annelida; Polychaeta; Spionida; Cirratuliformia; Cirratulidae,5,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-18,fluid,,"",Amundsen Gulf - west,"",71.283733,-127.517783,,
CMNA 2017-1315,Maldane sarsi,Maldane sarsi,,"",,Animalia; Annelida; Polychaeta; Capitellida; Maldanidae; Maldaninae; Maldane,4,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-18,fluid,,"",Amundsen Gulf - west,"",71.283733,-127.517783,,
CMNA 2017-1316,Ophelina cylindricaudata,Ophelina cylindricaudata,,"",,Animalia; Annelida; Polychaeta; Opheliida; Opheliidae; Ophelina,2,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-18,fluid,,"",Amundsen Gulf - west,"",71.283733,-127.517783,,
CMNA 2017-1317,Oligochaeta,Oligochaeta,,"",,Animalia; Annelida,6,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-18,fluid,,"",off Cape Bathurst,"",70.650183,-127.5437,,
CMNA 2017-1318,Scoletoma impatiens,Lumbrineris impatiens,,"",,Animalia; Annelida; Polychaeta; Eunicida; Eunicea; Lumbrineridae; Lumbrineris,13,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-18,fluid,,"",off Cape Bathurst,"",70.650183,-127.5437,,
CMNA 2017-1319,Pholoe minuta,Pholoe minuta,,"",,Animalia; Annelida; Polychaeta; Phyllodocida; Aphroditiformia; Aphroditacea; Pholoidae; Pholoe,2,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-18,fluid,,"",off Cape Bathurst,"",70.650183,-127.5437,,
CMNA 2017-1320,Eunoe barbata,Eunoe barbata,,"",,Animalia; Annelida; Polychaeta; Phyllodocida; Aphroditiformia; Aphroditacea; Polynoidae; Harmothoinae; Eunoe,4,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-18,fluid,,"",off Cape Bathurst,"",70.650183,-127.5437,,
CMNA 2017-1321,Micronephthys minuta,Micronephthys minuta,,"",,Animalia; Annelida; Polychaeta; Phyllodocida; Phyllodociformia; Nephtyidacea; Nephtyidae; Micronephthys,2,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-18,fluid,,"",off Cape Bathurst,"",70.650183,-127.5437,,
CMNA 2017-1322,Sphaerodorum gracilis,Sphaerodorum gracilis,,"",,Animalia; Annelida; Polychaeta; Phyllodocida; Phyllodociformia; Phyllodocidacea; Sphaerodoridae; Sphaerodorum,2,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-18,fluid,,"",off Cape Bathurst,"",70.650183,-127.5437,,
CMNA 2017-1323,Amage auricula,Amage auricula,,"",,Animalia; Annelida; Polychaeta; Terebellida; Ampharetidae; Ampharetinae; Amage,2,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-18,fluid,,"",off Cape Bathurst,"",70.650183,-127.5437,,
CMNA 2017-1324,Laonice cirrata,Laonice cirrata,,"",,Animalia; Annelida; Polychaeta; Spionida; Spioniformia; Spionidae; Laonice,2,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-18,fluid,,"",off Cape Bathurst,"",70.650183,-127.5437,,
CMNA 2017-1325,Myriochele heeri,Myriochele heeri,,"",,Animalia; Annelida; Polychaeta; Oweniida; Oweniidae; Myriochele,5,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-18,fluid,,"",off Cape Bathurst,"",70.650183,-127.5437,,
CMNA 2017-1326,Prionospio cf cirrifera + cf steenstrupi,Prionospio,,"",,Animalia; Annelida; Polychaeta; Spionida; Spioniformia; Spionidae,9,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-18,fluid,,"",off Cape Bathurst,"",70.650183,-127.5437,,
CMNA 2017-1327,Spio filicornis,Spio filicornis,,"",,Animalia; Annelida; Polychaeta; Spionida; Spioniformia; Spionidae; Spio,1,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-18,fluid,,"",off Cape Bathurst,"",70.650183,-127.5437,,
CMNA 2017-1328,Terebellides stroemii,Terebellides stroemii,,"",,Animalia; Annelida; Polychaeta; Terebellida; Trichobranchidae; Terebellides,3,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-18,fluid,,"",off Cape Bathurst,"",70.650183,-127.5437,,
CMNA 2017-1329,Tharyx cf kirkegaardi + cf marioni,Tharyx,,"",,Animalia; Annelida; Polychaeta; Spionida; Cirratuliformia; Cirratulidae,14,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-18,fluid,,"",off Cape Bathurst,"",70.650183,-127.5437,,
CMNA 2017-1330,Trochochaeta multisetosa,Trochochaeta multisetosa,,"",,Animalia; Annelida; Polychaeta; Spionida; Spioniformia; Trochochaetidae; Trochochaeta,2,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-18,fluid,,"",off Cape Bathurst,"",70.650183,-127.5437,,
CMNA 2017-1331,Cossura longocirrata,Cossura longocirrata,,"",,Animalia; Annelida; Polychaeta; Cossurida; Cossuridae; Cossura,20,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-18,fluid,,"",off Cape Bathurst,"",70.650183,-127.5437,,
CMNA 2017-1332,Capitellidae cf Heteromastus + cf Mediomastus,Capitellidae,,"",,Animalia; Annelida; Polychaeta; Capitellida,7,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-18,fluid,,"",off Cape Bathurst,"",70.650183,-127.5437,,
CMNA 2017-1333,Orbiniidae cf LeitoScoloplos + cf Scoloplos,Orbiniidae,,"",,Animalia; Annelida; Polychaeta; Orbiniida,5,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-18,fluid,,"",off Cape Bathurst,"",70.650183,-127.5437,,
CMNA 2017-1334,Levinsenia gracilis,Levinsenia gracilis,,"",,Animalia; Annelida; Polychaeta; Orbiniida; Paraonidae; Levinsenia,62,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-18,fluid,,"",off Cape Bathurst,"",70.650183,-127.5437,,
CMNA 2017-1335,Maldane sarsi,Maldane sarsi,,"",,Animalia; Annelida; Polychaeta; Capitellida; Maldanidae; Maldaninae; Maldane,73,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-18,fluid,,"",off Cape Bathurst,"",70.650183,-127.5437,,
CMNA 2017-1336,Ophelina cylindricaudata,Ophelina cylindricaudata,,"",,Animalia; Annelida; Polychaeta; Opheliida; Opheliidae; Ophelina,7,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-18,fluid,,"",off Cape Bathurst,"",70.650183,-127.5437,,
CMNA 2017-1337,Eteone longa,Eteone longa,,"",,Animalia; Annelida; Polychaeta; Phyllodocida; Phyllodociformia; Phyllodocidacea; Phyllodocidae; Eteone,2,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-18,fluid,,"",off Cape Bathurst,"",70.650117,-127.5438,,
CMNA 2017-1338,Harmothoe,Harmothoe,,"",,Animalia; Annelida; Polychaeta; Phyllodocida; Aphroditiformia; Aphroditacea; Polynoidae; Harmothoinae,5,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-18,fluid,,"",off Cape Bathurst,"",70.650117,-127.5438,,
CMNA 2017-1339,Scoletoma impatiens,Lumbrineris impatiens,,"",,Animalia; Annelida; Polychaeta; Eunicida; Eunicea; Lumbrineridae; Lumbrineris,19,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-18,fluid,,"",off Cape Bathurst,"",70.650117,-127.5438,,
CMNA 2017-1347,Aricidea (Aricidea) albatrossae,Aricidea (Aricidea) albatrossae,,"",,Animalia; Annelida; Polychaeta; Orbiniida; Paraonidae; Aricidea; Aricidea (Aricidea),2,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-18,fluid,,"",off Cape Bathurst,"",70.650117,-127.5438,,
CMNA 2017-1348,Barantolla americana,Barantolla americana,,"",,Animalia; Annelida; Polychaeta; Capitellida; Capitellidae; Barantolla,2,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-18,fluid,,"",off Cape Bathurst,"",70.650117,-127.5438,,
CMNA 2017-1349,Cossura longocirrata,Cossura longocirrata,,"",,Animalia; Annelida; Polychaeta; Cossurida; Cossuridae; Cossura,2,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-18,fluid,,"",off Cape Bathurst,"",70.650117,-127.5438,,
CMNA 2017-1350,Capitellidae cf Heteromastus + cf Mediomastus,Capitellidae,,"",,Animalia; Annelida; Polychaeta; Capitellida,4,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-18,fluid,,"",off Cape Bathurst,"",70.650117,-127.5438,,
CMNA 2017-1351,Orbiniidae cf LeitoScoloplos + cf Scoloplos,Orbiniidae,,"",,Animalia; Annelida; Polychaeta; Orbiniida,5,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-18,fluid,,"",off Cape Bathurst,"",70.650117,-127.5438,,
CMNA 2017-1352,Levinsenia gracilis,Levinsenia gracilis,,"",,Animalia; Annelida; Polychaeta; Orbiniida; Paraonidae; Levinsenia,1,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-18,fluid,,"",off Cape Bathurst,"",70.650117,-127.5438,,
CMNA 2017-1353,Maldane sarsi,Maldane sarsi,,"",,Animalia; Annelida; Polychaeta; Capitellida; Maldanidae; Maldaninae; Maldane,83,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-18,fluid,,"",off Cape Bathurst,"",70.650117,-127.5438,,
CMNA 2017-1354,Ophelina cylindricaudata,Ophelina cylindricaudata,,"",,Animalia; Annelida; Polychaeta; Opheliida; Opheliidae; Ophelina,4,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-18,fluid,,"",off Cape Bathurst,"",70.650117,-127.5438,,
CMNA 2017-1355,Rhodine loveni,Rhodine loveni,,"",,Animalia; Annelida; Polychaeta; Capitellida; Maldanidae; Rhodininae; Rhodine,1,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-18,fluid,,"",off Cape Bathurst,"",70.650117,-127.5438,,
CMNA 2017-1356,Eteone longa,Eteone longa,,"",,Animalia; Annelida; Polychaeta; Phyllodocida; Phyllodociformia; Phyllodocidacea; Phyllodocidae; Eteone,1,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-18,fluid,,"",off Cape Bathurst,"",70.650083,-127.544,,
CMNA 2017-1357,Scoletoma impatiens,Lumbrineris impatiens,,"",,Animalia; Annelida; Polychaeta; Eunicida; Eunicea; Lumbrineridae; Lumbrineris,16,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-18,fluid,,"",off Cape Bathurst,"",70.650083,-127.544,,
CMNA 2017-1358,Paradiopatra quadricuspis,Paradiopatra quadricuspis,,"",,Animalia; Annelida; Polychaeta; Eunicida; Eunicea; Onuphidae; Onuphinae; Paradiopatra,1,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-18,fluid,,"",off Cape Bathurst,"",70.650083,-127.544,,
CMNA 2017-1359,Pholoe minuta,Pholoe minuta,,"",,Animalia; Annelida; Polychaeta; Phyllodocida; Aphroditiformia; Aphroditacea; Pholoidae; Pholoe,1,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-18,fluid,,"",off Cape Bathurst,"",70.650083,-127.544,,
CMNA 2017-1360,Spio filicornis,Spio filicornis,,"",,Animalia; Annelida; Polychaeta; Spionida; Spioniformia; Spionidae; Spio,3,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-18,fluid,,"",off Cape Bathurst,"",70.650083,-127.544,,
CMNA 2017-1361,Myriochele heeri,Myriochele heeri,,"",,Animalia; Annelida; Polychaeta; Oweniida; Oweniidae; Myriochele,3,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-18,fluid,,"",off Cape Bathurst,"",70.650083,-127.544,,
CMNA 2017-1362,Sabellidae,Sabellidae,,"",,Animalia; Annelida; Polychaeta; Sabellida,1,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-18,fluid,,"",off Cape Bathurst,"",70.650083,-127.544,,
CMNA 2017-1363,Ampharete,Ampharete,,"",,Animalia; Annelida; Polychaeta; Terebellida; Ampharetidae; Ampharetinae,2,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-18,fluid,,"",off Cape Bathurst,"",70.650083,-127.544,,
CMNA 2017-1364,Sternaspis scutata,Sternaspis scutata,,"",,Animalia; Annelida; Polychaeta; Sternaspida; Sternaspidae; Sternaspis,1,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-18,fluid,,"",off Cape Bathurst,"",70.650083,-127.544,,
CMNA 2017-1365,Tharyx cf kirkegaardi + cf marioni,Tharyx,,"",,Animalia; Annelida; Polychaeta; Spionida; Cirratuliformia; Cirratulidae,12,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-18,fluid,,"",off Cape Bathurst,"",70.650083,-127.544,,
CMNA 2017-1366,Trochochaeta multisetosa,Trochochaeta multisetosa,,"",,Animalia; Annelida; Polychaeta; Spionida; Spioniformia; Trochochaetidae; Trochochaeta,1,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-18,fluid,,"",off Cape Bathurst,"",70.650083,-127.544,,
CMNA 2017-1367,Clymenura polaris,Clymenura polaris,,"",,Animalia; Annelida; Polychaeta; Capitellida; Maldanidae; Euclymeninae; Clymenura,2,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-18,fluid,,"",off Cape Bathurst,"",70.650083,-127.544,,
CMNA 2017-1368,Cossura longocirrata,Cossura longocirrata,,"",,Animalia; Annelida; Polychaeta; Cossurida; Cossuridae; Cossura,7,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-18,fluid,,"",off Cape Bathurst,"",70.650083,-127.544,,
CMNA 2017-1369,Capitellidae cf Heteromastus + cf Mediomastus,Capitellidae,,"",,Animalia; Annelida; Polychaeta; Capitellida,4,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-18,fluid,,"",off Cape Bathurst,"",70.650083,-127.544,,
CMNA 2017-1370,Orbiniidae cf LeitoScoloplos + cf Scoloplos,Orbiniidae,,"",,Animalia; Annelida; Polychaeta; Orbiniida,7,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-18,fluid,,"",off Cape Bathurst,"",70.650083,-127.544,,
CMNA 2017-1371,Levinsenia gracilis,Levinsenia gracilis,,"",,Animalia; Annelida; Polychaeta; Orbiniida; Paraonidae; Levinsenia,33,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-18,fluid,,"",off Cape Bathurst,"",70.650083,-127.544,,
CMNA 2017-1372,Maldane sarsi,Maldane sarsi,,"",,Animalia; Annelida; Polychaeta; Capitellida; Maldanidae; Maldaninae; Maldane,55,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-18,fluid,,"",off Cape Bathurst,"",70.650083,-127.544,,
CMNA 2017-1373,Ophelina cylindricaudata,Ophelina cylindricaudata,,"",,Animalia; Annelida; Polychaeta; Opheliida; Opheliidae; Ophelina,10,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-18,fluid,,"",off Cape Bathurst,"",70.650083,-127.544,,
CMNA 2017-1374,Aglaophamus malmgreni,Aglaophamus malmgreni,,"",,Animalia; Annelida; Polychaeta; Phyllodocida; Phyllodociformia; Nephtyidacea; Nephtyidae; Aglaophamus,1,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-15,fluid,,"",Kugmallit Canyon - centre,"",71.166517,-133.884283,,
CMNA 2017-1375,Amphicteis gunneri,Amphicteis gunneri,,"",,Animalia; Annelida; Polychaeta; Terebellida; Ampharetidae; Ampharetinae; Amphicteis,1,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-15,fluid,,"",Kugmallit Canyon - centre,"",71.166517,-133.884283,,
CMNA 2017-1376,Ampharetidae,Ampharetidae,,"",,Animalia; Annelida; Polychaeta; Terebellida,2,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-15,fluid,,"",Kugmallit Canyon - centre,"",71.166517,-133.884283,,
CMNA 2017-1377,Ampharetidae,Ampharetidae,,"",,Animalia; Annelida; Polychaeta; Terebellida,1,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-15,fluid,,"",Kugmallit Canyon - centre,"",71.166517,-133.884283,,
CMNA 2017-1378,Melinna cf cristata + cf elisabethae,Melinna,,"",,Animalia; Annelida; Polychaeta; Terebellida; Ampharetidae; Melinninae,2,,"","Conlan, Kathleen E.",Arctic Ocean: Beaufort Sea,2002-9-15,fluid,,"",Kugmallit Canyon - centre,"",71.166517,-133.884283,,
