emu_module,emu_column,type,kind,lookup_parent,lookup_name,lookup_level,reference_module,reference_column,reference_link,description,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eloans,MulDescription_tab,dtText,dkTable,,,,emultimedia,MulDescription,MulMultiMediaRef_tab,"An account of the content of the resource, for instance a description of an image, an abstract or table of contents of a text document. (Dublin Core Metadata standard)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eloans,MulDocumentType_tab,dtText,dkTable,,,,emultimedia,MulDocumentType,MulMultiMediaRef_tab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eloans,MulFileName_nesttab,dtText,dkNested,,,,emultimedia,DocIdentifier_tab,MulMultiMediaRef_tab,The file name of the multimedia resource as it is stored on the server.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eloans,MulHeight_nesttab,dtInteger,dkNested,,,,emultimedia,DocHeight_tab,MulMultiMediaRef_tab,The height of the image in pixels.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eloans,MulIdentifier_tab,dtText,dkTable,,,,emultimedia,MulIdentifier,MulMultiMediaRef_tab,"The filename of the resource, giving a unique identification; automatically generated by EMu when the resource is attached. (Dublin Core Metadata standard)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eloans,MulMimeFormat_tab,dtText,dkTable,MulMimeType_tab,MIME Type,2,emultimedia,MulMimeFormat,MulMultiMediaRef_tab,"The MIME Format is a subcategory of the MIME Type and is automatically generated from a lookup list, which contains the appropriate subcategories depending on the MIME Type selected. (Dublin Core Metadata standard)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eloans,MulMimeType_tab,dtText,dkTable,,MIME Type,1,emultimedia,MulMimeType,MulMultiMediaRef_tab,"Internet Media Type, using standard MIME list of categories, describing the physical manifestation of the resource. Types are automatically generated from a lookup list including, for example, image, video, audio, text when the resource is attached. (Dublin Core Metadata standard)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eloans,MulMultiMediaRef_tab,dtInteger,dkTable,,,,emultimedia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eloans,MulTitle_tab,dtText,dkTable,,,,emultimedia,MulTitle,MulMultiMediaRef_tab,"The name given to the resource, usually by the Creator or Publisher. (Dublin Core Metadata standard)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eloans,MulWidth_nesttab,dtInteger,dkNested,,,,emultimedia,DocWidth_tab,MulMultiMediaRef_tab,The width of the image in pixels.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eloans,NotNotes,dtText,dkAtom,,,,,,,Text notes that are not already contained in a defined field.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eloans,ObjContainsCITESMaterial,dtText,dkAtom,,YesNo,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eloans,ObjContentSummary,dtText,dkAtom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eloans,ObjNumberOfObjects,dtText,dkAtom,,,,,,,Number of objects to be included in the loan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eloans,ObjNumberOfObjectsOut,dtInteger,dkAtom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eloans,ObjNumberOfObjectsOutUncatalogued,dtInteger,dkAtom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eloans,ObjNumberOfObjectsReturned,dtInteger,dkAtom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eloans,ObjNumberOfObjectsReturnedUncatalogued,dtInteger,dkAtom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eloans,ObjObjectCount_tab,dtInteger,dkTable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eloans,ObjObjectCountModifier_tab,dtText,dkTable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eloans,ObjObjectNotes_tab,dtText,dkTable,,,,,,,"Notes to explain the collection item's involvement in the loan, etc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eloans,ObjObjectsLoaned,dtText,dkTable,,,,ecatalogue,SummaryData,ObjObjectsLoanedRef_tab,List of any collection items associated with the loan - attaches to Catalogue module.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eloans,ObjObjectsLoanedRef_tab,dtInteger,dkTable,,,,ecatalogue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eloans,ObjObjectStatus_tab,dtText,dkTable,,Object Status,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eloans,SecCanDelete_tab,dtText,dkTable,,,,,,,Record Level Security facility defining EMu Groups and Users that have delete permission for this record.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eloans,SecCanDisplay_tab,dtText,dkTable,,,,,,,Record Level Security facility defining EMu Groups and Users that have display permission for this record.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eloans,SecCanEdit_tab,dtText,dkTable,,,,,,,Record Level Security facility defining EMu Groups and Users that have edit permission for this record.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eloans,SecDepartment_tab,dtText,dkTable,,Security Department,1,,,,Record Level Security facility defining Departments that have specific permissions for this record.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eloans,SecRecordStatus,dtText,dkAtom,,Security Record Status,1,,,,"Status of the record. The default value is blank, which typically indicates an active record. A common alternative is 'Retired'.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eloans,SummaryData,dtText,dkAtom,,,,,,,A one line summary of the salient parts of the current record. The summary data is automatically constructed by EMu when the record is saved. It is displayed when a record in another module references this record.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eloans,TasCommencementDate0,dtDate,dkTable,,,,,,,The date on which the task is scheduled to commence.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eloans,TasCommenceNotify_nesttab,dtText,dkNested,,,,eparties,SummaryData,TasCommenceNotifyRef_nesttab,A list of party records of the people who should be notified about the task's commencement. EMu automatically sends an email notification on that date to these people.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eloans,TasCommenceNotifyOffset_tab,dtInteger,dkTable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eloans,TasCommenceNotifyRef_nesttab,dtInteger,dkNested,,,,eparties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eloans,TasCompleted_tab,dtText,dkTable,,,,,,,Yes or No indicating the completion status of the task. Each day EMu automatically sends an email notification to all people assigned to a task that has not been marked as completed by its scheduled completion date.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eloans,TasCompletionDate0,dtDate,dkTable,,,,,,,The date on which the task is scheduled to be completed. Each day EMu automatically sends an email notification to all people assigned to a task that has not been marked as completed by its scheduled completion date.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eloans,TasCompletionNotify_nesttab,dtText,dkNested,,,,eparties,SummaryData,TasCompletionNotifyRef_nesttab,A list of party records of the people who should be notified about the task's scheduled completion. EMu automatically sends an email notification on that date to these people.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eloans,TasCompletionNotifyOffset_tab,dtInteger,dkTable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eloans,TasCompletionNotifyRef_nesttab,dtInteger,dkNested,,,,eparties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eloans,TasDependOnCompletionOffset_tab,dtInteger,dkTable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eloans,TasDependOnPosition_tab,dtText,dkTable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eloans,TasDependOnTask_tab,dtInteger,dkTable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eloans,TasDescription_tab,dtText,dkTable,,,,,,,A description of each task associated with the current record.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eloans,TasEndNotifyDate0,dtDate,dkTable,,,,,,,The date on which notification of the scheduled completion of the task should occur.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eloans,TasPersonAssignedTo_nesttab,dtText,dkNested,,,,eparties,SummaryData,TasPersonAssignedToRef_nesttab,:A list of party records of people assigned to complete the task.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eloans,TasPersonAssignedToRef_nesttab,dtInteger,dkNested,,,,eparties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eloans,TasResults_tab,dtText,dkTable,,,,,,,"The result of the task - e.g. satisfactory, further action required, etc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eloans,TasStartNotifyDate0,dtDate,dkTable,,,,,,,The date on which notification of the scheduled commencement of the task should occur.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eloans,TasTaskAssigner_tab,dtText,dkTable,,,,eparties,SummaryData,TasTaskAssignerRef_tab,The party record of the person who assigned this task.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eloans,TasTaskAssignerRef_tab,dtInteger,dkTable,,,,eparties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eloans,TasTaskDuration_tab,dtInteger,dkTable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eloans,TasTimeTakenOnTask_tab,dtFloat,dkTable,,,,,,,The time taken (in hours) to complete the task.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
elocations,AdmDateInserted,dtDate,dkAtom,,,,,,,Date of record insertion.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
elocations,AdmDateModified,dtDate,dkAtom,,,,,,,Date of most recent record modification.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
elocations,AdmGUIDIsPreferred_tab,dtText,dkTable,,YesNo,1,,,,Yes/No values indicating the preferred GUID. Only one GUID can be preferred.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
elocations,AdmGUIDPreferredType,dtText,dkAtom,,GUID Type,1,,,,"The preferred GUID type, e.g. UUID4.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
elocations,AdmGUIDPreferredValue,dtText,dkAtom,,,,,,,The preferred GUID value.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
elocations,AdmGUIDType_tab,dtText,dkTable,,GUID Type,1,,,,"The GUIS type, e.g. UUID4.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
elocations,AdmGUIDValue_tab,dtText,dkTable,,,,,,,The GUID value.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
elocations,AdmImportIdentifier,dtText,dkAtom,,,,,,,User-defined identifier for the import.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
elocations,AdmInsertedBy,dtText,dkAtom,,Admin Names,1,,,,Name of user responsible for the insertion of the record.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
elocations,AdmModifiedBy,dtText,dkAtom,,Admin Names,1,,,,Name of user responsible for the most recent modification of the record.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
elocations,AdmOriginalData,dtText,dkAtom,,,,,,,"All or part of the original data available to EMu from another source when it was first installed. The legacy data can be used to store the entire data set, or data that did not fit into a specific field in EMu.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
elocations,AdmPublishWebNoPassword,dtText,dkAtom,,,,,,,Yes or no response: are the integrity and security of the data sufficient for it be published on the Internet?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
elocations,AdmPublishWebNoPasswordFlag,dtText,dkAtom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
elocations,AdmPublishWebPassword,dtText,dkAtom,,,,,,,Yes or no response: are the integrity and security of the data sufficient for it be published on the Intranet?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
elocations,AdmPublishWebPasswordFlag,dtText,dkAtom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
elocations,AdmSystemIdentifier,dtText,dkAtom,,,,,,,System generated identifier for the import.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
elocations,AdmTimeInserted,dtTime,dkAtom,,,,,,,Time of record insertion.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
elocations,AdmTimeModified,dtTime,dkAtom,,,,,,,Time of most recent record modification.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
elocations,AdtAuditRef_tab,dtInteger,dkTable,,,,eaudit,AudKey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
elocations,AdtDate_tab,dtDate,dkTable,,,,eaudit,AudDate,AdtAuditRef_tab,Audit trail of the dates when an operation was performed on the record.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
elocations,AdtOperation_tab,dtText,dkTable,,Audit Operation,1,eaudit,AudOperation,AdtAuditRef_tab,Audit trail of the operations (insert/update/delete) performed on the record.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
elocations,AdtTime_tab,dtTime,dkTable,,,,eaudit,AudTime,AdtAuditRef_tab,Audit trail of the times when the operations were performed.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
elocations,AdtUser_tab,dtText,dkTable,,Audit User,1,eaudit,AudUser,AdtAuditRef_tab,Audit trail of the users who have performed an operation on the record.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
elocations,ExtendedData,dtText,dkAtom,,,,,,,A multi-line summary of the salient parts of the current record. The extended data is automatically constructed by EMu when the record is saved. It is displayed along side of the thumbnail image when the persistent image option is selected in Show Detail mode.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
elocations,irn,dtInteger,dkKey,,,,,,,Internal Record Number. This is a unique number assigned automatically by EMu to each and every record in every module.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
elocations,LocAcceptedBy,dtText,dkAtom,,,,eparties,SummaryData,LocAcceptedByRef,The person who accepted the holder after movement.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
elocations,LocAcceptedByRef,dtInteger,dkAtom,,,,eparties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
elocations,LocBarcode,dtText,dkAtom,,,,,,,The numbers on the barcode for the location.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
elocations,LocDateMoved,dtDate,dkAtom,,,,,,,The date on which the holder was moved.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
elocations,LocExtHeightOrig,dtInteger,dkAtom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
elocations,LocExtImpHeight,dtFloat,dkAtom,,,,,,,The height of the outside of the location in inches. A value added in either the 'mm' or 'inches' fields will automatically be converted for the other field (original value is in black; conversion is in red).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
elocations,LocExtImpLength,dtFloat,dkAtom,,,,,,,The length of the outside of the location in inches. A value added in either the 'mm' or 'inches' fields will automatically be converted for the other field (original value is in black; conversion is in red).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
elocations,LocExtImpWidth,dtFloat,dkAtom,,,,,,,The width of the outside of the location in inches. A value added in either the 'mm' or 'inches' fields will automatically be converted for the other field (original value is in black; conversion is in red).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
elocations,LocExtLengthOrig,dtInteger,dkAtom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
elocations,LocExtMetHeight,dtFloat,dkAtom,,,,,,,The height of the outside of the location in millimetres. A value added in either the 'mm' or 'inches' fields will automatically be converted for the other field (original value is in black; conversion is in red).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
elocations,LocExtMetLength,dtFloat,dkAtom,,,,,,,The length of the outside of the location in millimetres. A value added in either the 'mm' or 'inches' fields will automatically be converted for the other field (original value is in black; conversion is in red).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
elocations,LocExtMetWidth,dtFloat,dkAtom,,,,,,,The width of the outside of the location in millimetres. A value added in either the 'mm' or 'inches' fields will automatically be converted for the other field (original value is in black; conversion is in red).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
elocations,LocExtWidthOrig,dtInteger,dkAtom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
elocations,LocHolder_tab,dtText,dkTable,,,,elocations,LocHolderName,LocHolderRef_tab,A list of holders that belong in the location (attaches to holder records within the Locations module).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
elocations,LocHolderLocation,dtText,dkAtom,,,,elocations,SummaryData,LocHolderLocationRef,The location in which the holder can be found.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
elocations,LocHolderLocationRef,dtInteger,dkAtom,,,,elocations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
elocations,LocHolderName,dtText,dkAtom,,Holder Name,1,,,,"The name of the holder, e.g. Solander Box 781.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
elocations,LocHolderRef_tab,dtInteger,dkTable,,,,elocations,LocHolderLocationRef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
elocations,LocImpWeight,dtFloat,dkAtom,,,,,,,"The weight of the location or holder, in pounds.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
elocations,LocIntHeightOrig,dtInteger,dkAtom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
elocations,LocIntImpHeight,dtFloat,dkAtom,,,,,,,The height of the inside of the location in inches. A value added in either the 'mm' or 'inches' fields will automatically be converted for the other field (original value is in black; conversion is in red).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
elocations,LocIntImpLength,dtFloat,dkAtom,,,,,,,The length of the inside of the location in inches. A value added in either the 'mm' or 'inches' fields will automatically be converted for the other field (original value is in black; conversion is in red).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
elocations,LocIntImpWidth,dtFloat,dkAtom,,,,,,,The width of the inside of the location in inches. A value added in either the 'mm' or 'inches' fields will automatically be converted for the other field (original value is in black; conversion is in red).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
elocations,LocIntLengthOrig,dtInteger,dkAtom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
elocations,LocIntMetHeight,dtFloat,dkAtom,,,,,,,The height of the inside of the location in millimetres. A value added in either the 'mm' or 'inches' fields will automatically be converted for the other field (original value is in black; conversion is in red).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
elocations,LocIntMetLength,dtFloat,dkAtom,,,,,,,The length of the inside of the location in millimetres. A value added in either the 'mm' or 'inches' fields will automatically be converted for the other field (original value is in black; conversion is in red).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
elocations,LocIntMetWidth,dtFloat,dkAtom,,,,,,,The width of the inside of the location in millimetres. A value added in either the 'mm' or 'inches' fields will automatically be converted for the other field (original value is in black; conversion is in red).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
elocations,LocIntWidthOrig,dtInteger,dkAtom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
elocations,LocLevel1,dtText,dkAtom,,Location Hierarchy,1,,,,"Location hierarchy, from general (level 1) to specific (level 8), e.g. from site or building to shelf or box.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
elocations,LocLevel2,dtText,dkAtom,LocLevel1,Location Hierarchy,2,,,,"Location hierarchy, from general (level 1) to specific (level 8), e.g. from site or building to shelf or box.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
elocations,LocLevel3,dtText,dkAtom,LocLevel2,Location Hierarchy,3,,,,"Location hierarchy, from general (level 1) to specific (level 8), e.g. from site or building to shelf or box.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
